"brand","car_type","year","selling_price","km_driven","fuel","seller_type","transmission","owner","mileage","engine","max_power","seats","torque","rpm"
"Mahindra","Bolero DI DX 8 Seater",2008,2950,120000,"Diesel","Individual","Manual","First Owner",13.6,2500,63,"8",180,1440
"Mahindra","TUV 300 T8",2015,6962,40000,"Diesel","Individual","Manual","Second Owner",18.49,1500,100,"7",240,1600
"Hyundai","EON Era Plus",2015,3422,17000,"Petrol","Individual","Manual","First Owner",21.1,800,55.2,"5",74.5,4000
"Maruti","Zen Estilo LXI BS IV",2010,1180,180000,"Petrol","Individual","Manual","Second Owner",19,1000,67.1,"5",90,3500
"Maruti","Celerio VXI",2016,4661,50000,"Petrol","Individual","Manual","First Owner",23.1,1000,67.04,"5",90,3500
"Hyundai","EON Era Plus",2014,2301,65000,"Petrol","Individual","Manual","Second Owner",21.1,800,55.2,"5",74.5,4000
"Tata","Nano Cx",2011,531,10000,"Petrol","Individual","Manual","Third Owner",26,600,35,"4",48,3000
"Mahindra","Bolero DI DX 8 Seater",2009,3186,70000,"Diesel","Individual","Manual","Second Owner",13.6,2500,63,"8",180,1440
"Chevrolet","Tavera Neo 3 LT 9 Seats BSIII",2014,7080,90000,"Diesel","Individual","Manual","Second Owner",13.58,2500,72.4,"9",171,1800
"Hyundai","i20 Asta 1.4 CRDi",2015,8437,50000,"Diesel","Individual","Manual","First Owner",22.54,1400,88.73,"5",219.7,1500
"Hyundai","Elite i20 Magna Plus BSIV",2019,7080,10000,"Petrol","Individual","Manual","First Owner",18.6,1200,81.86,"5",117,4000
"Mahindra","TUV 300 T6 Plus",2019,10325,25000,"Diesel","Individual","Manual","First Owner",18.49,1500,100,"7",240,1600
"Mahindra","Scorpio M2DI",2011,4956,100000,"Diesel","Individual","Manual","Second Owner",13.5,2200,115,"5",277.5,1700
"Honda","CR-V 2.4 4WD AT",2007,3835,70000,"Petrol","Individual","Automatic","Second Owner",10.1,2400,152,"5",215,3600
"Datsun","GO Anniversary Edition",2017,4543,30000,"Petrol","Individual","Manual","First Owner",20.63,1200,67.06,"5",104,4000
"Mahindra","KUV 100 mFALCON G80 K2",2016,3540,40000,"Petrol","Individual","Manual","First Owner",18.15,1200,82,"6",115,3500
"Hyundai","i20 Sportz 1.4 CRDi",2012,3953,135000,"Diesel","Individual","Manual","First Owner",21.9,1400,88.76,"5",219.6,1750
"Maruti","Celerio LXI",2014,3540,35000,"Petrol","Individual","Manual","First Owner",23.1,1000,67.04,"5",90,3500
"Hyundai","Accent GLE",2004,944,120000,"Petrol","Individual","Manual","Second Owner",13.2,1500,94,"5",122.625,3500
"Mahindra","Bolero 2011-2019 SLE",2012,4720,120000,"Diesel","Individual","Manual","First Owner",15.96,2500,62.1,"7",195,1400
"Tata","Indigo CS LS (TDI) BS III",2012,1982.4,190000,"Diesel","Individual","Manual","Second Owner",19.09,1400,69,"5",135,2500
"Mahindra","Bolero 2011-2019 Plus AC",2016,6490,120000,"Diesel","Individual","Manual","First Owner",15.96,2500,62.1,"9",195,1440
"Toyota","Etios GD",2012,3540,120000,"Diesel","Individual","Manual","Second Owner",NA,NA,NA,NA,NA,NA
"Mahindra","Bolero PLUS AC BSIII",2011,3776,175000,"Diesel","Individual","Manual","Third Owner",13.6,2500,63,"7",180,1440
"Mahindra","Bolero 2011-2019 Plus - AC BSIII",2011,3776,175000,"Diesel","Individual","Manual","Third Owner",15.96,2500,63,"9",180,1440
"Nissan","Sunny XE",2011,4130,25000,"Petrol","Individual","Manual","Second Owner",16.95,1500,97.7,"5",134,4000
"Tata","Manza Club Class Quadrajet90 VX",2013,3304,80000,"Diesel","Individual","Manual","First Owner",21.02,1200,88.76,"5",200,1750
"Hyundai","Xcent 1.1 CRDi SX Option",2017,6490,70000,"Diesel","Individual","Manual","Second Owner",24.4,1100,71,"5",180.4,1750
"Hyundai","Xcent 1.2 VTVT E Plus",2018,5900,10000,"Petrol","Individual","Manual","First Owner",20.14,1200,81.86,"5",113.75,4000
"Ford","Freestyle Titanium Plus Petrol BSIV",2019,8260,6000,"Petrol","Individual","Manual","First Owner",19,1200,94.68,"5",120,4250
"Skoda","Rapid Ultima 1.6 TDI Elegance",2013,4484,90000,"Diesel","Individual","Manual","Second Owner",20.5,1600,103.5,"5",250,1500
"Mahindra","Bolero 2011-2019 Plus - AC BSIII",2012,4012,110000,"Diesel","Individual","Manual","Second Owner",15.96,2500,63,"9",180,1440
"Mahindra","Bolero 2011-2019 Plus-AC Plus PS BSIII",2007,1888,120000,"Diesel","Individual","Manual","Third Owner",13.6,2500,63,"9",180,1440
"Toyota","Innova 2.5 G (Diesel) 7 Seater",2014,8850,50000,"Diesel","Individual","Manual","First Owner",12.99,2500,100.6,"7",200,1400
"Hyundai","Grand i10 1.2 Kappa Magna AT",2018,6265.8,20000,"Petrol","Individual","Automatic","First Owner",18.9,1200,81.86,"5",113.75,4000
"Renault","KWID 1.0 RXT Optional",2017,3540,35000,"Petrol","Individual","Manual","First Owner",23.01,1000,67,"5",91,4250
"Volkswagen","Polo 1.5 TDI Comfortline",2014,4130,60000,"Diesel","Individual","Manual","Second Owner",20.14,1500,88.8,"5",230,1500
"Chevrolet","Beat LT",2010,1770,68000,"Petrol","Individual","Manual","Fourth & Above Owner",18.6,1200,79.4,"5",108,4400
"Maruti","Swift VXI Optional",2015,5310,30000,"Petrol","Individual","Manual","First Owner",20.4,1200,81.8,"5",113,4200
"Mahindra","XUV500 W10 2WD",2017,19175,54000,"Diesel","Individual","Manual","First Owner",16,2200,140,"7",330,1600
"Maruti","Swift 1.3 VXi",2006,1652,65000,"Petrol","Individual","Manual","Third Owner",NA,NA,NA,NA,NA,NA
"Mahindra","Bolero GLX",2004,2950,80000,"Diesel","Individual","Manual","Third Owner",NA,NA,NA,NA,NA,NA
"Tata","Indica V2 DLX TC",2006,1003,120000,"Diesel","Individual","Manual","Third Owner",16.8,1400,68,"5",127.53,2500
"Hyundai","Grand i10 1.2 Kappa Magna BSIV",2018,5310,30000,"Petrol","Individual","Manual","First Owner",18.9,1200,81.86,"5",113.75,4000
"Maruti","Zen Estilo VXI BSIV W ABS",2011,2006,55113,"Petrol","Individual","Manual","First Owner",NA,NA,NA,NA,NA,NA
"Tata","Tiago 1.05 Revotorq XM",2017,4248,50000,"Diesel","Individual","Manual","First Owner",27.28,1000,69,"5",140,1800
"Maruti","Alto K10 VXI",2020,4602,6000,"Petrol","Individual","Manual","First Owner",23.95,1000,67.05,"5",90,3500
"Maruti","Eeco 7 Seater Standard BSIV",2011,1711,50000,"Petrol","Individual","Manual","Second Owner",15.37,1200,73,"7",101,3000
"Mahindra","Scorpio VLX 2WD AIRBAG SE BSIV",2012,6372,90000,"Diesel","Individual","Manual","Third Owner",12.05,2200,120,"8",290,1800
"Toyota","Innova 2.5 E Diesel MS 8-seater",2008,3422,126000,"Diesel","Individual","Manual","Third Owner",12.8,2500,102,"8",200.124,1400
"Tata","Indigo eCS VX BSIV",2013,3540,90000,"Diesel","Individual","Manual","First Owner",25,1400,69,"5",140,1800
"Ford","Figo Aspire 1.2 Ti-VCT Titanium",2017,6667,80000,"Petrol","Individual","Manual","First Owner",18.16,1200,86.8,"5",112,4000
"Mahindra","Scorpio 2.6 CRDe SLE",2011,5203.8,70000,"Diesel","Individual","Manual","Second Owner",10.5,2600,120,"7",290,1800
"Hyundai","Santro Xing XP",2003,590,80000,"Petrol","Individual","Manual","Second Owner",NA,NA,NA,NA,NA,NA
"Hyundai","EON Era Plus",2011,2124,80000,"Petrol","Individual","Manual","Second Owner",21.1,800,55.2,"5",74.5,4000
"Hyundai","EON D Lite",2013,2360,80000,"Petrol","Individual","Manual","Second Owner",21.1,800,55.2,"5",74.5,4000
"Maruti","Alto LX",2005,1003,150000,"Petrol","Individual","Manual","Second Owner",19.7,800,46.3,"5",62,3000
"Tata","Indica V2 DL BSIII",2006,796.5,110000,"Diesel","Individual","Manual","Fourth & Above Owner",17.88,1400,52.8,"5",85,2500
"Maruti","Vitara Brezza ZDi Plus Dual Tone",2016,8260,110000,"Diesel","Individual","Manual","Second Owner",24.3,1200,88.5,"5",200,1750
"Volkswagen","Polo Diesel Highline 1.2L",2010,3245,80000,"Diesel","Individual","Manual","Fourth & Above Owner",22.07,1200,73.9,"5",180,2000
"Hyundai","Grand i10 1.2 Kappa Sportz BSIV",2019,7080,20000,"Petrol","Individual","Manual","First Owner",18.9,1200,81.86,"5",113.75,4000
"Mahindra","Xylo D2",2011,2950,120000,"Diesel","Individual","Manual","First Owner",13,2500,95,"8",220,1400
"Mahindra","Bolero 2011-2019 DI - AC BS III",2016,7080,120000,"Diesel","Individual","Manual","First Owner",15.96,2500,63,"9",180,1440
"Fiat","Linea 1.3 Active",2010,2360,80000,"Diesel","Individual","Manual","Second Owner",20.4,1200,91.2,"5",209,2000
"Hyundai","Grand i10 CRDi Sportz",2015,5015,91500,"Diesel","Individual","Manual","Second Owner",24,1100,70,"5",160,1500
"Maruti","Swift Dzire VDi",2012,4956,120000,"Diesel","Individual","Manual","Second Owner",19.3,1200,73.9,"5",190,2000
"Hyundai","i20 1.4 CRDi Era",2012,3787.8,100000,"Diesel","Individual","Manual","Second Owner",23,1400,90,"5",219.744,1750
"Mahindra","Xylo D4 BSIV",2012,4130,120000,"Diesel","Individual","Manual","Fourth & Above Owner",14,2500,112,"8",260,1800
"Honda","Amaze i-VTEC Privilege Edition",2017,5782,80000,"Petrol","Individual","Manual","First Owner",17.8,1200,86.7,"5",109,4500
"Mahindra","Scorpio S2 7 Seater",2015,8024,90000,"Diesel","Individual","Manual","First Owner",15.4,2500,75,"7",200,1400
"Maruti","Alto K10 VXI",2016,3516.4,70000,"Petrol","Individual","Manual","First Owner",23.95,1000,67.05,"5",90,3500
"Hyundai","Santro GLS I - Euro I",1999,944,110000,"Petrol","Individual","Manual","Second Owner",NA,NA,NA,NA,NA,NA
"Mahindra","Scorpio M2DI",2011,5310,150000,"Diesel","Individual","Manual","Fourth & Above Owner",13.5,2200,115,"5",277.5,1700
"Skoda","Superb 1.8 TSI",2010,4720,60000,"Petrol","Individual","Automatic","Second Owner",NA,NA,NA,NA,NA,NA
"Tata","Indica Vista Quadrajet ZX",2012,2950,40000,"Diesel","Individual","Manual","First Owner",22.3,1200,74,"5",190,1750
"Ford","Endeavour Hurricane Limited Edition",2013,12685,110000,"Diesel","Individual","Automatic","Third Owner",12.8,3000,156,"7",380,2500
"Hyundai","Grand i10 Sportz",2017,5900,20000,"Petrol","Individual","Manual","First Owner",18.9,1200,82,"5",114,4000
"Ford","Freestyle Trend Petrol BSIV",2019,8035.8,10000,"Petrol","Individual","Manual","First Owner",19,1200,94.68,"5",120,4250
"Mahindra","XUV500 W8 2WD",2014,7670,90000,"Diesel","Individual","Manual","Second Owner",15.1,2200,140,"7",330,1600
"Chevrolet","Aveo U-VA 1.2 LS",2008,944,70000,"Petrol","Individual","Manual","Second Owner",15.26,1200,74.9,"5",110,4400
"Mahindra","Bolero SLX 2WD BSIII",2009,3422,120000,"Diesel","Individual","Manual","First Owner",13.6,2500,63,"7",180,1440
"Mahindra","Scorpio 2.6 SPORTZ CRDe",2006,2596,120000,"Diesel","Individual","Manual","Second Owner",10.5,2200,120,"8",290,1800
"Hyundai","Santro Xing GL",2009,1416,90000,"Petrol","Individual","Manual","Second Owner",NA,1100,62,"5",96.1,3000
"Datsun","RediGO Sport",2017,2713.9882,80000,"Petrol","Individual","Manual","First Owner",22.7,800,53,"5",72,4388
"Mahindra","Bolero ZLX BSIII",2003,1770,132478,"Diesel","Individual","Manual","Second Owner",13.6,2500,63,"7",180,1440
"Maruti","Swift Dzire VXI",2014,5900,45000,"Petrol","Individual","Manual","First Owner",19.1,1200,85.8,"5",114,4000
"Tata","Indigo CS LS (TDI) BS III",2013,2065,120000,"Diesel","Individual","Manual","First Owner",19.09,1400,69,"5",135,2500
"Ford","Freestyle Titanium Petrol BSIV",2019,8496,10000,"Petrol","Individual","Manual","First Owner",19,1200,94.68,"5",120,4250
"Maruti","800 AC",2012,1180,51000,"Petrol","Individual","Manual","First Owner",16.1,800,37,"4",59,2500
"Honda","Civic 1.8 V AT",2009,2950,105000,"Petrol","Individual","Automatic","Second Owner",12.9,1800,130,"5",172,4300
"Mahindra","XUV500 W6 2WD",2014,9558,100000,"Diesel","Individual","Manual","First Owner",15.1,2200,140,"7",330,1600
"Maruti","Alto LXi",2010,1947,30000,"Petrol","Individual","Manual","Third Owner",19.7,800,46.3,"5",62,3000
"Chevrolet","Tavera Neo 3 LS 10 Str",2016,4837.9882,60000,"Diesel","Individual","Manual","Second Owner",12.2,2000,105.3,"10",263.7,2500
"Maruti","Swift VDI",2013,5074,86000,"Diesel","Individual","Manual","Second Owner",22.9,1200,74,"5",190,2000
"Datsun","GO Plus D1",2015,3540,15000,"Petrol","Individual","Manual","First Owner",20.62,1200,67,"7",104,4000
"Maruti","Swift Dzire VDi",2011,4130,137500,"Diesel","Individual","Manual","Third Owner",19.3,1200,73.9,"5",190,2000
"Renault","KWID 1.0 RXT Optional",2018,4720,60000,"Petrol","Individual","Manual","First Owner",23.01,1000,67,"5",91,4250
"Chevrolet","Enjoy 1.3 TCDi LS 7",2016,4956,70000,"Diesel","Individual","Manual","First Owner",18.2,1200,73.74,"7",172.5,1750
"Maruti","Wagon R VXI BS IV",2015,5074,5000,"Petrol","Individual","Manual","First Owner",20.51,1000,67.04,"5",90,3500
"Maruti","Swift VXI Optional",2017,6761.4,30000,"Petrol","Individual","Manual","First Owner",20.4,1200,81.8,"5",113,4200
"Hyundai","EON D Lite Plus",2015,2478,40000,"Petrol","Individual","Manual","First Owner",21.1,800,55.2,"5",74.5,4000
"Renault","Duster 110PS Diesel RxZ",2015,7080,60000,"Diesel","Individual","Manual","First Owner",19.01,1500,108.45,"5",248,2250
"Honda","City 2017-2020 GXi",2008,1770,70000,"Petrol","Individual","Manual","Third Owner",17.7,1500,78,"5",124.587,2700
"Tata","Tigor 1.2 Revotron XT",2019,6490,15000,"Petrol","Individual","Manual","First Owner",20.3,1200,84,"5",114,3500
"Maruti","Swift Dzire ZDi",2011,3776,110000,"Diesel","Individual","Manual","Second Owner",19.3,1200,73.9,"5",190,2000
"Maruti","800 AC",2000,944,70000,"Petrol","Individual","Manual","Fourth & Above Owner",16.1,800,37,"4",59,2500
"Honda","Amaze VX Diesel BSIV",2019,9440,10000,"Diesel","Individual","Manual","First Owner",27.4,1500,98.63,"5",200,1750
"Maruti","Ertiga ZXI",2013,5900,60000,"Petrol","Individual","Manual","First Owner",16.02,1400,93.7,"7",130,4000
"Tata","Manza Aura Quadrajet",2011,2713.9882,110000,"Diesel","Individual","Manual","Second Owner",18.8,1200,90,"5",200,1750
"Maruti","Ertiga ZXI",2013,5900,60000,"Petrol","Individual","Manual","First Owner",16.02,1400,93.7,"7",130,4000
"Hyundai","i20 Asta 1.2",2015,7434,35000,"Petrol","Individual","Manual","First Owner",18.6,1200,81.83,"5",114.7,4000
"Maruti","Omni E MPI STD BS IV",2016,2242,70000,"Petrol","Individual","Manual","Second Owner",16.8,800,34.2,"8",59,2500
"Tata","Manza Aura Quadrajet",2011,2713.9882,110000,"Diesel","Individual","Manual","Second Owner",18.8,1200,90,"5",200,1750
"Mahindra","Bolero VLX CRDe",2011,5310,100000,"Diesel","Individual","Manual","Second Owner",13.6,2500,63,"7",180,1440
"Maruti","Alto Std",2008,1121,120000,"Petrol","Individual","Manual","First Owner",19.7,800,46.3,"5",62,3000
"Maruti","Omni 8 Seater BSII",2009,1191.8,90000,"Petrol","Individual","Manual","Fourth & Above Owner",19.7,800,35,"8",59.841,3000
"Honda","Amaze E i-Dtech",2016,5900,70000,"Diesel","Individual","Manual","Second Owner",25.8,1500,98.6,"5",200,1750
"Toyota","Innova 2.5 VX (Diesel) 7 Seater",2014,12035.9882,88000,"Diesel","Individual","Manual","Second Owner",12.99,2500,100.6,"7",200,1400
"Hyundai","EON Era Plus",2012,2879.2,38000,"Petrol","Individual","Manual","First Owner",21.1,800,55.2,"5",74.5,4000
"Maruti","Wagon R LXI BS IV",2013,2950,90000,"Petrol","Individual","Manual","Second Owner",20.51,1000,67.04,"5",90,3500
"Maruti","Baleno Alpha 1.2",2016,7788,60000,"Petrol","Individual","Manual","First Owner",21.4,1200,83.1,"5",115,4000
"Hyundai","i20 Magna",2010,3186,60000,"Petrol","Individual","Manual","First Owner",18.5,1200,80,"5",111.834,4000
"Maruti","Ritz VDi",2012,3304,156060,"Diesel","Individual","Manual","First Owner",23.2,1200,73.94,"5",190,2000
"Hyundai","Creta 1.6 CRDi SX",2017,12390,60000,"Diesel","Individual","Manual","First Owner",19.67,1600,126.2,"5",259.9,1900
"Maruti","Swift Dzire VXI",2017,6195,70000,"Petrol","Individual","Manual","First Owner",20.85,1200,83.14,"5",115,4000
"Hyundai","Verna 1.6 CRDi S",2017,10030,35000,"Diesel","Individual","Manual","First Owner",23.9,1600,126.2,"5",259.9,1900
"Mahindra","XUV500 W10 1.99 mHawk",2016,13747,50000,"Diesel","Individual","Manual","First Owner",16,2000,140,"7",320,1600
"Maruti","Swift ZXI",2012,4071,50000,"Petrol","Individual","Manual","Second Owner",18.6,1200,85.8,"5",114,4000
"Hyundai","Santro Xing XS",2007,1121,100000,"Petrol","Individual","Manual","Second Owner",17.8,1100,63,"5",96.138,3000
"Maruti","Alto 800 LXI",2015,2843.8,15000,"Petrol","Individual","Manual","First Owner",22.74,800,47.3,"5",69,3500
"Maruti","Alto 800 LXI",2015,2773,20000,"Petrol","Individual","Manual","First Owner",22.74,800,47.3,"5",69,3500
"Ford","EcoSport 1.5 TDCi Titanium Plus BSIV",2015,7257,80000,"Diesel","Individual","Manual","First Owner",22.77,1500,98.59,"5",205,1750
"Mahindra","Verito Vibe 1.5 dCi D4",2014,4130,110000,"Diesel","Individual","Manual","Second Owner",20.8,1500,64.1,"5",160,2000
"Maruti","Wagon R Stingray VXI",2014,4130,35000,"Petrol","Individual","Manual","First Owner",20.51,1000,67.04,"5",90,3500
"Maruti","Wagon R Stingray VXI",2014,4484,35000,"Petrol","Individual","Manual","First Owner",20.51,1000,67.04,"5",90,3500
"Tata","Sumo Gold EX BSIII",2017,4720,140000,"Diesel","Individual","Manual","First Owner",14.07,3000,69.01,"7",223,1600
"Maruti","Zen Estilo LXI BS IV",2010,2596,40000,"Petrol","Individual","Manual","First Owner",19,1000,67.1,"5",90,3500
"Tata","Sumo GX",2008,3186,110000,"Diesel","Individual","Manual","Third Owner",14.4,2200,120,"7",250.155,1500
"Maruti","Ritz ZXi",2012,3245,70000,"Petrol","Individual","Manual","Second Owner",18.5,1200,85.8,"5",114,4000
"Tata","Indica Vista Terra 1.4 TDI",2009,1475,100000,"Diesel","Individual","Manual","Second Owner",17,1400,71,"5",135,2500
"Hyundai","i10 Sportz 1.1L",2015,4248,20000,"Petrol","Individual","Manual","First Owner",19.81,1100,68.05,"5",99.04,4500
"Hyundai","Grand i10 1.2 Kappa Sportz BSIV",2019,6490,15000,"Petrol","Individual","Manual","First Owner",18.9,1200,81.86,"5",113.75,4000
"Ford","Fiesta 1.4 ZXi Duratec",2011,2360,70000,"Petrol","Individual","Manual","Second Owner",16.6,1400,68,"5",159.903,2000
"Mahindra","KUV 100 mFALCON G80 K2",2016,3858.6,20000,"Petrol","Individual","Manual","First Owner",18.15,1200,82,"6",115,3500
"Hyundai","i10 Sportz 1.1L",2016,5015,15000,"Petrol","Individual","Manual","First Owner",19.81,1100,68.05,"5",99.04,4500
"Maruti","Swift Dzire VDI",2017,7316,107000,"Diesel","Individual","Manual","First Owner",28.4,1200,74.02,"5",190,2000
"Tata","Indica Vista Aqua 1.3 Quadrajet BSIV",2011,1534,54000,"Diesel","Individual","Manual","Second Owner",18.4,1200,75,"5",190,1750
"Maruti","Alto LX",2009,1416,58000,"Petrol","Individual","Manual","First Owner",19.7,800,46.3,"5",62,3000
"Mahindra","Scorpio SLE BSIV",2011,4720,110000,"Diesel","Individual","Manual","Second Owner",12.05,2200,120,"8",290,1800
"Hyundai","Verna CRDi SX",2007,2183,90000,"Diesel","Individual","Manual","Fourth & Above Owner",16.8,1500,110,"5",235.44,1900
"Hyundai","EON 1.0 Kappa Magna Plus",2015,2418.9882,43000,"Petrol","Individual","Manual","Second Owner",20.3,1000,68.05,"5",94.14,3500
"Maruti","Swift Dzire VDI",2017,7375,43000,"Diesel","Individual","Manual","First Owner",28.4,1200,74.02,"5",190,2000
"Maruti","Ertiga ZDI",2013,7080,60000,"Diesel","Individual","Manual","First Owner",20.77,1200,88.8,"7",200,1750
"Tata","Indigo GLX",2011,1770,150000,"Petrol","Individual","Manual","First Owner",12.8,1400,85,"5",117.72,3500
"Renault","KWID 1.0 RXT Optional",2017,3540,35000,"Petrol","Individual","Manual","First Owner",23.01,1000,67,"5",91,4250
"Chevrolet","Sail Hatchback Petrol",2013,2713.9882,46000,"Petrol","Individual","Manual","First Owner",18.2,1200,84.8,"5",113,5000
"Maruti","Omni E MPI STD BS IV",2018,2596,10000,"Petrol","Individual","Manual","First Owner",16.8,800,34.2,"8",59,2500
"Hyundai","i20 Asta Option 1.2",2016,6796.8,35000,"Petrol","Individual","Manual","First Owner",18.6,1200,81.83,"5",114.7,4000
"Renault","KWID RXT",2016,3127,50000,"Petrol","Individual","Manual","First Owner",25.17,800,53.3,"5",72,4386
"Maruti","Esteem Vxi - BSII",2005,590,60000,"Petrol","Individual","Manual","Third Owner",NA,NA,NA,NA,NA,NA
"Hyundai","Verna 1.6 VGT CRDi",2011,3540,80000,"Diesel","Individual","Manual","First Owner",22.32,1600,126.32,"5",259.8,1900
"Tata","Tigor 1.05 Revotorq XZ",2017,4956,110000,"Diesel","Individual","Manual","First Owner",24.7,1000,69,"5",140,1800
"Maruti","Ertiga VDI",2015,8850,14000,"Diesel","Individual","Manual","First Owner",20.77,1200,88.76,"7",200,1750
"Maruti","Alto 800 CNG LXI",2012,1947,60000,"CNG","Individual","Manual","Second Owner",30.46,800,47.3,"5",69,3500
