"brand","car_type","year","selling_price","km_driven","fuel","seller_type","transmission","owner","mileage","engine","max_power","seats","torque","rpm"
"Tata","Manza Aura (ABS) Quadrajet",2010,2952,120000,"Diesel","Individual","Manual","First Owner",18.8,1200,90,"5",200,1750
"Maruti","Zen VXi - BS III",2003,1440,120000,"Petrol","Individual","Manual","Third Owner",17.3,1000,60,"5",78,4500
"Hyundai","i20 Asta 1.2",2014,6780,70000,"Petrol","Individual","Manual","Second Owner",18.6,1200,81.83,"5",114.7,4000
"Hyundai","Elite i20 Asta Option Diesel",2018,10200,60000,"Diesel","Individual","Manual","First Owner",22.54,1400,88.76,"5",224,1500
"Maruti","Alto LXi BSIII",2006,1920,90000,"Petrol","Individual","Manual","First Owner",19.7,800,46.3,"5",62,3000
"Fiat","Linea Classic Plus 1.3 Multijet",2014,3900,142500,"Diesel","Individual","Manual","First Owner",19.5,1200,75,"5",197,1750
"Mahindra","Scorpio VLX 2WD AIRBAG BSIV",2011,5400,90000,"Diesel","Individual","Manual","Third Owner",12.05,2200,120,"8",290,1800
"Hyundai","i10 Sportz 1.1L",2015,3720,50000,"Petrol","Individual","Manual","First Owner",19.81,1100,68.05,"5",99.04,4500
"Honda","Amaze S i-Dtech",2013,3000,90000,"Diesel","Individual","Manual","Third Owner",25.8,1500,98.6,"5",200,1750
"Maruti","Swift Dzire LDI",2015,5040,115000,"Diesel","Individual","Manual","Second Owner",26.59,1200,74,"5",190,2000
"Hyundai","i20 Sportz AT 1.4",2013,3960,150000,"Petrol","Individual","Automatic","Second Owner",15,1400,98.6,"5",136.3,4200
"Maruti","Swift VXI Optional",2015,4860,68000,"Petrol","Individual","Manual","Second Owner",20.4,1200,81.8,"5",113,4200
"Mahindra","Bolero 2011-2019 ZLX",2013,4800,90000,"Diesel","Individual","Manual","Second Owner",15.96,2500,62.1,"7",195,1400
"Honda","City V AT",2010,4919.988,110000,"Petrol","Individual","Automatic","Third Owner",15.6,1500,116.3,"5",146,4800
"Mahindra","Bolero 2011-2019 SLX 2WD BSIII",2013,6000,70000,"Diesel","Individual","Manual","Second Owner",15.96,2500,62.1,"7",195,1400
"Mahindra","XUV500 W8 4WD",2011,7080,80000,"Diesel","Individual","Manual","Third Owner",15.1,2200,140,"7",330,1600
"Hyundai","Santro Xing XS eRLX Euro III",2006,960,118000,"Petrol","Individual","Manual","First Owner",NA,NA,NA,NA,NA,NA
"Hyundai","i10 Era",2007,1620,100000,"Petrol","Individual","Manual","Second Owner",19.81,1100,68.05,"5",99.04,4500
"Maruti","Wagon R LXI",2004,840,70000,"Petrol","Individual","Manual","Second Owner",18.9,1000,67.1,"5",90,3500
"Maruti","800 Std BSII",2004,540,77000,"Petrol","Individual","Manual","Third Owner",16.1,800,37,"4",59,2500
"Maruti","Swift Dzire VDI",2018,7800,35500,"Diesel","Individual","Manual","First Owner",28.4,1200,74.02,"5",190,2000
"Maruti","Wagon R VXI Optional",2018,4800,17500,"Petrol","Individual","Manual","First Owner",20.51,1000,67.04,"5",90,3500
"Maruti","Alto K10 VXI",2017,4200,27000,"Petrol","Individual","Manual","First Owner",23.95,1000,67.05,"5",90,3500
"Hyundai","Grand i10 1.2 CRDi Asta",2017,6600,60000,"Diesel","Individual","Manual","First Owner",24,1200,73.97,"5",190.24,1750
"Maruti","Wagon R LXI Optional",2016,4200,25000,"Petrol","Individual","Manual","First Owner",20.51,1000,67.04,"5",90,3500
"Maruti","Swift Dzire LDI Optional",2015,5519.988,80000,"Diesel","Individual","Manual","First Owner",26.59,1200,74,"5",190,2000
"Maruti","Alto LXi",2012,2220,60000,"Petrol","Individual","Manual","Second Owner",19.7,800,46.3,"5",62,3000
"Volkswagen","Polo Diesel Highline 1.2L",2013,6600,38000,"Diesel","Individual","Manual","First Owner",22.07,1200,73.9,"5",180,2000
"Maruti","Wagon R Duo Lxi",2012,3600,100000,"LPG","Individual","Manual","Second Owner",26.2,1000,58.2,"5",77,3500
"Maruti","Omni E 8 Str STD",2012,2100,60000,"Petrol","Individual","Manual","Third Owner",NA,NA,NA,NA,NA,NA
"Toyota","Innova 2.5 G (Diesel) 8 Seater BS IV",2011,10800,110000,"Diesel","Individual","Manual","First Owner",12.8,2500,102,"8",200.124,1400
"Honda","BR-V i-DTEC S MT",2016,10800,92000,"Diesel","Individual","Manual","First Owner",21.9,1500,98.6,"7",200,1750
"Mahindra","Bolero 2011-2019 Plus AC",2012,6600,180000,"Diesel","Individual","Manual","Third Owner",15.96,2500,62.1,"9",195,1440
"Maruti","Baleno Zeta 1.2",2018,7500,10000,"Petrol","Individual","Manual","First Owner",21.4,1200,83.1,"5",115,4000
"Maruti","Alto 800 VXI",2017,3720,35000,"Petrol","Individual","Manual","Second Owner",24.7,800,47.3,"5",69,3500
"Maruti","Swift DDiS LDI",2017,6000,35000,"Diesel","Individual","Manual","First Owner",28.4,1200,74,"5",190,2000
"Hyundai","Grand i10 CRDi Sportz",2016,7320,23000,"Diesel","Individual","Manual","First Owner",24,1100,70,"5",160,1500
"Tata","Indigo CS LX (TDI) BS III",2012,1800,150000,"Diesel","Individual","Manual","Third Owner",19.09,1400,69,"5",135,2500
"Hyundai","Xcent 1.1 CRDi SX Option",2015,5760,70000,"Diesel","Individual","Manual","First Owner",24.4,1100,71,"5",180.4,1750
"Hyundai","i20 1.2 Asta Option",2017,7800,40000,"Petrol","Individual","Manual","First Owner",18.6,1200,81.83,"5",114.7,4000
"Hyundai","i20 1.4 CRDi Magna",2012,3480,100000,"Diesel","Individual","Manual","Second Owner",21.9,1400,90,"5",219.744,1750
"Maruti","Alto 800 LXI",2017,3600,50000,"Petrol","Individual","Manual","Second Owner",24.7,800,47.3,"5",69,3500
"Maruti","Swift Dzire VDi",2010,3240,120000,"Diesel","Individual","Manual","Fourth & Above Owner",19.3,1200,73.9,"5",190,2000
"Hyundai","Xcent 1.1 CRDi S",2015,4800,60000,"Diesel","Individual","Manual","Second Owner",24.4,1100,71,"5",180.4,1750
"Maruti","Alto 800 LX",2015,3360,28000,"Petrol","Individual","Manual","Second Owner",22.74,800,47.3,"5",69,3500
"Maruti","Swift Dzire VXi",2009,3000,60000,"Petrol","Individual","Manual","Third Owner",17.5,1300,85.8,"5",114,4000
"Maruti","Swift Dzire VDi",2012,5940,80000,"Diesel","Individual","Manual","Second Owner",19.3,1200,73.9,"5",190,2000
"Ford","Endeavour 3.2 Titanium AT 4X4",2018,39000,12000,"Diesel","Individual","Automatic","First Owner",10.91,3200,197,"7",470,1750
"Honda","Amaze V Petrol BSIV",2019,8400,4500,"Petrol","Individual","Manual","First Owner",19.5,1200,88.76,"5",110,4800
"Tata","Indigo eCS VX BSIV",2013,3720,70000,"Diesel","Individual","Manual","First Owner",25,1400,69,"5",140,1800
"Renault","Duster 85PS Diesel RxE",2017,7800,120000,"Diesel","Individual","Manual","First Owner",19.87,1500,83.8,"5",200,1750
"Honda","Jazz 1.2 V AT i VTEC",2015,7200,80000,"Petrol","Individual","Automatic","First Owner",19,1200,88.7,"5",110,4800
"Tata","New Safari DICOR 2.2 EX 4x2",2009,1800,150000,"Diesel","Individual","Manual","Fourth & Above Owner",11.57,2200,138.1,"7",320,1700
"Mahindra","Renault Logan 1.4 GLX Petrol",2009,1620,120000,"Petrol","Individual","Manual","First Owner",15.7,1400,75,"5",107.91,3000
"Maruti","Swift Dzire VDI",2014,7800,50000,"Diesel","Individual","Manual","First Owner",23.4,1200,74,"5",190,2000
"Honda","City V MT",2012,6600,83000,"Petrol","Individual","Manual","First Owner",16.8,1500,116.3,"5",146,4800
"Maruti","Swift Dzire VDI",2017,7800,20000,"Diesel","Individual","Manual","First Owner",28.4,1200,74.02,"5",190,2000
"Toyota","Fortuner 2.8 2WD AT BSIV",2018,34800,49000,"Diesel","Individual","Automatic","First Owner",12.9,2800,174.5,"7",450,1600
"Honda","Brio 1.2 VX MT",2017,5400,6750,"Petrol","Individual","Manual","First Owner",18.5,1200,86.8,"5",109,4500
"Maruti","Ciaz VXi Plus",2015,7800,26000,"Petrol","Individual","Manual","First Owner",20.73,1400,91.1,"5",130,4000
"Hyundai","Grand i10 1.2 Kappa Era",2017,5160,52000,"Petrol","Individual","Manual","First Owner",17,1200,81.86,"5",113.75,4000
"Hyundai","Creta 1.6 CRDi AT S Plus",2017,13716,51000,"Diesel","Individual","Automatic","First Owner",17.01,1600,126.2,"5",259.9,1900
"Maruti","Swift AMT ZXI Plus BSIV",2019,8400,20000,"Petrol","Individual","Automatic","First Owner",22,1200,81.8,"5",113,4200
"Maruti","Ritz VXi",2011,2759.988,18500,"Petrol","Individual","Manual","First Owner",18.5,1200,85.8,"5",114,4000
"Mahindra","TUV 300 T4",2017,6119.988,142000,"Diesel","Individual","Manual","First Owner",18.49,1500,100,"7",240,1600
"Ford","EcoSport 1.5 Ti VCT MT Trend BSIV",2016,8040,50478,"Petrol","Individual","Manual","First Owner",15.85,1500,110.4,"5",140,4400
"Tata","Tiago 1.2 Revotron XZA",2019,6300,9200,"Petrol","Individual","Automatic","First Owner",23.84,1200,83.83,"5",114,3500
"Renault","Duster 85PS Diesel RxE",2016,6180,40000,"Diesel","Individual","Manual","First Owner",19.87,1500,83.8,"5",200,1750
"Maruti","Baleno Delta",2020,7560,5000,"Petrol","Individual","Manual","First Owner",21.01,1200,81.8,"5",113,4200
"Datsun","RediGO A",2019,3240,2300,"Petrol","Individual","Manual","First Owner",22.7,800,53.64,"5",72,4386
"Maruti","Alto 800 LXI",2016,3600,40000,"Petrol","Individual","Manual","First Owner",22.74,800,47.3,"5",69,3500
"Mahindra","Xylo D2 BSIV",2012,3000,119000,"Diesel","Individual","Manual","First Owner",14,2500,95,"8",220,1400
"Maruti","Alto LX",2005,1080,100000,"Petrol","Individual","Manual","Fourth & Above Owner",19.7,800,46.3,"5",62,3000
"Maruti","Ertiga SHVS ZDI Plus",2017,9000,100000,"Diesel","Individual","Manual","First Owner",24.52,1200,88.5,"7",200,1750
"Maruti","Wagon R LXI Minor",2009,1620,50000,"Petrol","Individual","Manual","Second Owner",18.9,1100,67,"5",84,3500
"Maruti","Eeco Smiles 5 Seater AC",2013,3300,80000,"Petrol","Individual","Manual","Second Owner",15.1,1200,73,"5",101,3000
"Tata","Nexon 1.2 Revotron XM",2018,8880,15000,"Petrol","Individual","Manual","First Owner",17,1200,108.5,"5",170,1750
"Honda","Amaze S i-VTEC",2019,8280,1303,"Petrol","Dealer","Manual","First Owner",17.8,1200,86.7,"5",109,4500
"Audi","Q5 35TDI Premium Plus",2018,47700,31800,"Diesel","Dealer","Automatic","First Owner",17.01,2000,188,"5",400,1750
"Lexus","ES 300h",2019,61800,20000,"Petrol","Dealer","Automatic","First Owner",22.37,2500,214.56,"5",202,3600
"Jaguar","XF 2.0 Diesel Portfolio",2017,38400,45000,"Diesel","Dealer","Automatic","First Owner",19.33,2000,177,"5",430,1750
"Jeep","Wrangler 2016-2019 3.6 4X4",2017,49200,17000,"Petrol","Individual","Automatic","First Owner",9.5,3600,280,"5",347,4300
"Toyota","Yaris V BSIV",2018,12000,4295,"Petrol","Trustmark Dealer","Manual","First Owner",17.1,1500,105.5,"5",140,4200
"Toyota","Yaris V BSIV",2018,12000,5229,"Petrol","Trustmark Dealer","Manual","First Owner",17.1,1500,105.5,"5",140,4200
"Hyundai","Grand i10 Nios Sportz",2019,6600,4701,"Petrol","Trustmark Dealer","Manual","First Owner",20.7,1200,81.86,"5",113.75,4000
"Maruti","Baleno Alpha",2016,7200,6757,"Petrol","Trustmark Dealer","Manual","First Owner",21.01,1200,81.8,"5",113,4200
"Skoda","Rapid 1.6 MPI AT Style Plus",2016,8100,28182,"Petrol","Trustmark Dealer","Automatic","First Owner",14.3,1600,103.52,"5",153,3800
"Nissan","Kicks XV BSIV",2019,11400,11533,"Petrol","Trustmark Dealer","Manual","First Owner",14.23,1500,104.55,"5",142,4000
"Honda","City i VTEC V",2017,10200,11688,"Petrol","Trustmark Dealer","Manual","First Owner",17.8,1500,117.3,"5",145,4600
"Toyota","Camry 2.5 Hybrid",2016,24000,68089,"Petrol","Trustmark Dealer","Automatic","First Owner",19.16,2500,157.7,"5",213,4500
"Toyota","Corolla Altis 1.8 VL AT",2012,6600,57728,"Petrol","Trustmark Dealer","Automatic","First Owner",14.53,1800,138.1,"5",173,4000
"Maruti","Ciaz 1.3 Alpha",2018,11100,23712,"Diesel","Trustmark Dealer","Manual","First Owner",28.09,1200,88.5,"5",200,1750
"Ford","Ecosport 1.5 Ti VCT AT Titanium",2015,7500,70670,"Petrol","Trustmark Dealer","Automatic","First Owner",16.5,1500,110,"5",140,4400
"Maruti","Alto 800 LXI",2014,2400,43381,"Petrol","Dealer","Manual","Second Owner",22.74,800,47.3,"5",69,3500
"Honda","City i VTEC CVT VX",2014,7620,79011,"Petrol","Trustmark Dealer","Automatic","First Owner",18,1500,117.3,"5",145,4600
"Honda","Jazz VX",2016,6600,56494,"Petrol","Trustmark Dealer","Manual","First Owner",18.2,1200,88.7,"5",110,4800
"Maruti","SX4 VDI",2014,5100,50000,"Diesel","Individual","Manual","Second Owner",21.79,1200,88.73,"5",200,1750
"Maruti","Wagon R VXI BS IV",2011,2640,40000,"Petrol","Individual","Manual","First Owner",18.9,1000,67.1,"5",90,3500
"Hyundai","Grand i10 1.2 Kappa Asta",2018,7080,10000,"Petrol","Individual","Manual","First Owner",18.9,1200,81.86,"5",113.75,4000
"Mahindra","Thar CRDe",2017,9300,35000,"Diesel","Individual","Manual","First Owner",16.55,2500,105,"6",247,1800
"Maruti","Ritz VXi",2015,4200,58500,"Petrol","Individual","Manual","First Owner",18.5,1200,85.8,"5",114,4000
"Maruti","Baleno Delta 1.2",2018,6900,20000,"Petrol","Individual","Manual","First Owner",21.4,1200,83.1,"5",115,4000
"Nissan","Micra XL",2011,2400,43500,"Petrol","Individual","Manual","Second Owner",18.06,1200,75,"5",104,4000
"Tata","Hexa XT",2018,18900,30000,"Diesel","Individual","Manual","First Owner",17.6,2200,153.86,"7",400,1750
"Ford","EcoSport 1.5 TDCi Titanium BSIV",2015,7200,63000,"Diesel","Individual","Manual","First Owner",22.77,1500,98.59,"5",205,1750
"Mahindra","Bolero 2011-2019 ZLX BSIII",2016,8640,35000,"Diesel","Individual","Manual","First Owner",15.96,2500,62.1,"7",195,1400
"Tata","Indigo eCS LS TDI BSIII",2012,1896,110000,"Diesel","Individual","Manual","Second Owner",19.09,1400,69,"5",135,2500
"Tata","Hexa XT",2018,18900,25000,"Diesel","Individual","Manual","First Owner",17.6,2200,153.86,"7",400,1750
"Hyundai","Xcent 1.2 VTVT S AT",2017,6960,30000,"Petrol","Individual","Automatic","First Owner",17.36,1200,81.86,"5",113.75,4000
"Mahindra","Bolero 2011-2019 SLX",2012,5040,50000,"Diesel","Individual","Manual","First Owner",15.96,2500,62.1,"7",195,1400
"Mahindra","Marazzo M6 8Str",2018,14400,35000,"Diesel","Individual","Manual","First Owner",17.3,1500,121,"8",300,1750
"Renault","KWID 1.0 RXT Optional",2018,4200,30000,"Petrol","Individual","Manual","First Owner",23.01,1000,67,"5",91,4250
"Honda","City i VTEC VX",2014,7800,56000,"Petrol","Individual","Manual","First Owner",17.4,1500,117.3,"5",145,4600
"Maruti","Wagon R VXI BS IV",2017,4800,12700,"Petrol","Individual","Manual","First Owner",20.51,1000,67.04,"5",90,3500
"Tata","Nexon 1.5 Revotorq XM",2018,8400,35000,"Diesel","Individual","Manual","First Owner",21.5,1500,108.5,"5",260,1500
"Hyundai","Xcent 1.2 Kappa SX",2017,6240,30000,"Petrol","Individual","Manual","First Owner",19.1,1200,82,"5",114,4000
"Mahindra","Scorpio LX BSIV",2012,5400,120000,"Diesel","Individual","Manual","First Owner",12.05,2200,120,"9",290,1800
"Tata","Safari Storme EX",2017,10200,100000,"Diesel","Individual","Manual","First Owner",14.1,2200,147.94,"7",320,1500
"Renault","KWID RXT",2017,4200,34000,"Petrol","Individual","Manual","First Owner",25.17,800,53.3,"5",72,4386
"Mahindra","Xylo D2",2011,5400,56000,"Diesel","Individual","Manual","First Owner",13,2500,95,"8",220,1400
"Hyundai","i10 Era",2008,1980,90000,"Petrol","Individual","Manual","First Owner",19.81,1100,68.05,"5",99.04,4500
"Hyundai","Santro Xing GLS",2010,1920,65000,"Petrol","Individual","Manual","Second Owner",17.92,1100,62.1,"5",96.1,3000
"Tata","New Safari DICOR 2.2 EX 4x4",2011,3600,80000,"Diesel","Individual","Manual","First Owner",13.93,2200,138,"7",320,1700
"Mahindra","Scorpio VLX 2WD BSIV",2012,6600,90000,"Diesel","Individual","Manual","Third Owner",12.05,2200,120,"8",290,1800
"Maruti","Alto K10 VXI",2015,3420,40000,"Petrol","Individual","Manual","First Owner",23.95,1000,67.05,"5",90,3500
"Hyundai","Creta 1.6 CRDi SX",2016,10200,58000,"Diesel","Individual","Manual","First Owner",19.67,1600,126.2,"5",259.9,1900
"Ford","Freestyle Titanium Petrol BSIV",2018,8400,19100,"Petrol","Individual","Manual","First Owner",19,1200,94.68,"5",120,4250
"Maruti","Ertiga ZXI Plus Petrol",2018,10800,25000,"Petrol","Individual","Manual","First Owner",19.34,1500,103,"7",138,4400
"Maruti","Alto LXi BSIII",2005,2160,49455,"Petrol","Individual","Manual","First Owner",19.7,800,46.3,"5",62,3000
"Hyundai","EON D Lite Plus Option",2016,2640,100000,"Petrol","Individual","Manual","First Owner",21.1,800,55.2,"5",74.5,4000
"Tata","Indica Vista Quadrajet LS",2013,1440,120000,"Diesel","Individual","Manual","First Owner",22.3,1200,74,"5",190,1750
"Hyundai","i20 Asta Optional With Sunroof 1.2",2010,2640,90000,"Petrol","Individual","Manual","Fourth & Above Owner",17,1200,80,"5",111.834,4000
"Chevrolet","Sail Hatchback LS ABS",2013,5040,46815,"Diesel","Individual","Manual","Second Owner",22.1,1200,76.9,"5",205,1750
"Tata","Indica Vista TDI LS",2013,1920,110000,"Diesel","Individual","Manual","First Owner",19.4,1400,70,"5",135.4,2500
"Hyundai","EON Era Plus",2015,3000,80000,"Petrol","Individual","Manual","First Owner",21.1,800,55.2,"5",74.5,4000
"Maruti","Ertiga ZDI",2013,4620,100000,"Diesel","Individual","Manual","Third Owner",20.77,1200,88.8,"7",200,1750
"Maruti","Wagon R VXI BS IV with ABS",2014,3816,80000,"Petrol","Individual","Manual","First Owner",20.51,1000,67.06,"5",90,3500
"Hyundai","Xcent 1.2 VTVT S",2018,5760,40000,"Petrol","Individual","Manual","First Owner",20.14,1200,81.86,"5",113.75,4000
"Maruti","Celerio VXI",2015,3960,70000,"Petrol","Individual","Manual","Third Owner",23.1,1000,67.04,"5",90,3500
"Tata","Indica Vista Aqua 1.4 TDI",2011,1824,80000,"Diesel","Individual","Manual","First Owner",17,1400,71,"5",135,2500
"Maruti","Alto 800 LXI",2014,3000,40000,"Petrol","Individual","Manual","First Owner",22.74,800,47.3,"5",69,3500
"Tata","Indica Vista Aqua 1.4 TDI",2011,2976,80000,"Diesel","Individual","Manual","First Owner",17,1400,71,"5",135,2500
"Nissan","Micra XV",2011,3600,60000,"Petrol","Individual","Manual","Second Owner",18.06,1200,75,"5",104,4000
"Hyundai","i20 1.2 Spotz",2017,6600,50000,"Petrol","Individual","Manual","First Owner",18.6,1200,81.83,"5",114.7,4000
"Hyundai","i20 Sportz 1.4 CRDi",2016,7800,30000,"Diesel","Individual","Manual","First Owner",22.54,1400,88.73,"5",219.7,1500
"Hyundai","Grand i10 Magna",2017,5340,25000,"Petrol","Individual","Manual","First Owner",18.9,1200,82,"5",114,4000
"Toyota","Innova 2.5 V Diesel 7-seater",2010,5400,334000,"Diesel","Individual","Manual","First Owner",12.8,2500,102,"7",200.124,1400
"Mahindra","NuvoSport N8",2016,7200,100000,"Diesel","Individual","Manual","First Owner",17.45,1500,100,"7",240,1600
"Renault","Duster Adventure Edition",2014,5940,175000,"Diesel","Individual","Manual","First Owner",19.01,1500,108.45,"5",248,2250
"Maruti","SX4 ZXI AT",2011,2640,65000,"Petrol","Individual","Automatic","Third Owner",12.6,1600,103.3,"5",145,4100
"Maruti","SX4 ZXI AT",2011,3120,65000,"Petrol","Individual","Automatic","Third Owner",12.6,1600,103.3,"5",145,4100
"Hyundai","Santro Xing GLS",2009,1800,90000,"Petrol","Individual","Manual","First Owner",17.92,1100,62.1,"5",96.1,3000
"Ford","Figo Diesel Titanium",2011,2400,80000,"Diesel","Individual","Manual","Second Owner",20,1400,68,"5",160,2000
"Mahindra","Scorpio S11 BSIV",2018,17580,110000,"Diesel","Individual","Manual","First Owner",16.36,2200,140,"7",320,1500
"Toyota","Etios Liva GD",2012,3420,80000,"Diesel","Individual","Manual","Second Owner",NA,NA,NA,NA,NA,NA
"Honda","Civic Hybrid",2008,3000,60000,"Petrol","Individual","Automatic","Third Owner",20,1300,108.5,"5",123,1000
"Mahindra","Xylo D4",2014,3720,160000,"Diesel","Individual","Manual","First Owner",14.95,2500,93.7,"7",218,1400
"Mahindra","Scorpio VLX 4WD AIRBAG AT BSIV",2010,7200,100875,"Diesel","Individual","Automatic","First Owner",11.79,2200,120,"8",290,1800
"Maruti","Baleno Delta 1.2",2018,6720,20000,"Petrol","Individual","Manual","First Owner",21.4,1200,83.1,"5",115,4000
"Maruti","Swift Dzire VXI",2016,6000,30000,"Petrol","Individual","Manual","First Owner",20.85,1200,83.14,"5",115,4000
"Hyundai","Grand i10 CRDi Asta Option",2013,3240,118000,"Diesel","Individual","Manual","First Owner",24,1100,70,"5",160,1500
"Hyundai","Verna 1.6 SX",2013,5040,69000,"Diesel","Individual","Manual","Third Owner",22.32,1600,126.32,"5",259.8,1900
"Maruti","Swift Dzire LXI",2015,5219.988,25000,"Petrol","Individual","Manual","Second Owner",20.85,1200,83.14,"5",115,4000
"Hyundai","Xcent 1.2 Kappa AT S Option",2015,4800,100000,"Petrol","Individual","Automatic","First Owner",16.9,1200,81.86,"5",113.75,4000
"Maruti","Swift Dzire VDI",2015,5640,110000,"Diesel","Individual","Manual","First Owner",26.59,1200,74,"5",190,2000
